X1,X2,X3,X4,X5,Y
0.7911395586191797,3.0,0.5,0.0,0.00019052788337479195,0.23114724923119317
0.9998094721166252,3.0,0.5,0.0,0.00019052788337479195,0.28693926550211923
0.9118223912195121,3.0,0.3333333333333333,0.0,0.0,0.23545600797937674
0.8697155473170731,3.0,0.3333333333333333,0.0,0.0,0.26405977624356824
0.8689508907317073,3.0,0.3333333333333333,0.0,0.0,0.2583171895021684
0.6694558064384584,3.0,0.4,0.0,0.0,0.21802620943031287
0.6638976353292952,3.0,0.4,0.0,0.0,0.20514680951555808
0.6603960200037706,3.0,0.4,0.0,0.0,0.2149887331979941
0.2061426656931787,3.0,0.6,0.0,0.39634833089873334,0.2339130870633051
0.20615002705326235,3.0,0.8,0.0,0.39634833089873334,0.22766089288653504
0.27558938280646095,3.0,0.6666666666666666,0.0,0.34925683669155344,0.2187819482985249
0.6929469874438349,3.0,0.4,0.25,0.0,0.17006748067342814
0.6929469874438349,3.0,0.4,0.25,0.0,0.22432204476945522
0.6929469874438349,3.0,0.4,0.25,0.0,0.21824733666703489
0.755938630747944,3.0,0.3333333333333333,0.3333333333333333,0.09176716627409479,0.25067319659079335
0.7581191254315253,3.0,0.3333333333333333,0.25,0.14610453076170266,0.26211356226268867
0.7717414128723272,3.0,0.3333333333333333,0.25,0.14610453076170266,0.30404642393732745
0.9793414809646169,3.0,0.3333333333333333,0.0,0.0017122496898812688,0.23158417918342408
0.9552895087571622,3.0,0.4,0.25,0.0017122496898812688,0.2253056860703936
0.9796233788912517,3.0,0.4,0.25,0.0017122496898812688,0.2281642966086723
0.8499999917341978,3.0,0.5,0.0,0.0,0.24593617054524639
0.9999430210702461,3.0,0.5,0.0,0.0,0.3529001036697334
0.9999600761754287,3.0,0.5,0.0,0.0,0.26233438649412
0.8947627083333334,3.0,0.5,0.2,0.0,0.22200838925474645
0.8947627083333334,3.0,0.5,0.3333333333333333,0.0,0.23919029847463633
0.8946377083333333,3.0,0.5,0.3333333333333333,0.0,0.34087917820684327
0.91,3.0,0.5,0.0,0.006728865831500431,0.2377002627984317
0.899,3.0,0.5,0.0,0.006728865831500431,0.2239238014836719
0.897,3.0,0.5,0.0,0.006728865831500431,0.29970283187938485
0.517231315398124,3.0,0.3333333333333333,0.0,0.09230400146614517,0.22623225468889455
0.5071979290698662,3.0,0.3333333333333333,0.0,0.17119292455435933,0.2318588502949919
0.42233454181683083,3.0,0.3333333333333333,0.0,0.19727164616332515,0.1998936554892899
0.72746025,3.0,0.3333333333333333,0.0,0.26691018333333333,0.18699936733971712
0.6488905833333334,3.0,0.3333333333333333,0.0,0.2667435166666667,0.8023361776157734
0.6488905833333334,3.0,0.3333333333333333,0.0,0.2667435166666667,0.22923021822627854
0.9536358438797401,3.0,0.5,0.5,0.0,0.23562203533179202
0.9535855591419256,3.0,0.5,0.14285714285714285,0.0,0.21475669254432045
0.9504530037325608,3.0,0.5,0.125,0.0,0.23485297590257548
0.8053294538080733,3.0,0.5,0.0625,0.0,0.2396144516194188
0.8053294538080733,3.0,0.5,0.0,0.0,0.26034512240739005
0.8053294538080733,3.0,0.5,0.0,0.0,0.23357520524878955
0.9658999999601386,3.0,0.375,0.10526315789473684,0.0001571700417969446,0.25377511463202684
0.945399999988611,3.0,0.375,0.10526315789473684,0.0001571700417969446,0.2639481039979548
0.965200000022778,3.0,0.375,0.10526315789473684,0.0001571700417969446,0.23253149600153336
0.07015902712815715,3.0,0.5,0.25,0.638510927799983,0.25797866165747757
0.07015902712815715,3.0,0.5,0.25,0.6488945701165065,0.25552043953943526
0.07015902712815715,3.0,0.5,0.25,0.6766732927970065,0.27713527322252823
0.8993096658008631,3.0,0.5,0.0,0.00025453296881987054,0.2371916712415114
0.8971093441760294,3.0,0.5,0.0,0.00023462945939794685,0.25000455901626734
0.9320082820146833,3.0,0.5,0.0,0.00021245759800248774,0.24263604710817377
0.9060844,3.0,0.3333333333333333,0.0,0.0,0.21955702448995265
0.9060962,3.0,0.3333333333333333,0.0,0.0032039333333333335,0.21983013181090055
0.9063164666666667,3.0,0.3333333333333333,0.0,0.005294933333333333,0.21030452379418688
0.76190476375,3.0,0.5,0.25,0.02803175875,0.21631048672841346
0.76190476375,3.0,0.5,0.25,0.02803175875,0.21211369103980385
0.76190476375,3.0,0.3333333333333333,0.2,0.02803175875,0.2102816829532586
0.5961901457055573,3.0,0.4,0.1111111111111111,3.108520823394116e-05,0.193404881089188
0.5961901457055573,3.0,0.4,0.1111111111111111,3.108520823394116e-05,0.16540344471191298
0.5961901457055573,3.0,0.4,0.2222222222222222,3.108520823394116e-05,0.16773271864969633
0.572704921049693,3.0,0.6,0.0,0.003300993858179788,0.1763020915313837
0.572704921049693,3.0,0.6,0.0,0.0033923394751535457,0.43298713208750866
0.572704921049693,3.0,0.6,0.0,0.0036022780569514236,0.23537341113667312
0.9585427253358627,3.0,0.5,0.2,0.0065051019080591445,0.19372915492474058
0.9414764413263077,3.0,0.6666666666666666,0.4,0.006713265169117038,0.18810265119350883
0.9601259036304355,3.0,0.6666666666666666,0.4,0.006713265169117038,0.2775405415669743
0.8931898433792121,3.0,0.5,0.5,0.0,0.2579898546876141
0.8931898433792121,3.0,0.4,0.6,0.0,0.23699524940617578
0.8931898433792121,3.0,0.4,0.5,0.0,0.21111467176454013
0.5856202741604056,3.0,0.4,0.0,4.667855807654317e-06,1.6669652415179255
0.5856202741604056,3.0,0.4,0.0,0.0004511399978552719,0.6529992019154031
0.5856202741604056,3.0,0.3333333333333333,0.0,0.003047330517673179,0.4305956615969822
0.5907083858831151,3.0,0.4,0.0,0.2525240988717648,0.2138789616556263
0.5907083858831151,3.0,0.4,0.0,0.2525240988717648,0.2073528735891577
0.5907083858831151,3.0,0.4,0.0,0.25263181980498645,0.20958696556491668
0.9989610043550116,3.0,0.5,0.0,0.0,0.11451296496314255
0.9292897058908635,3.0,0.5,0.0,2.7536451943803564e-06,0.22483993518849085
0.881402090575309,3.0,0.5,0.0,2.7536451943803564e-06,0.2223652192809251
0.8827834801061007,3.0,0.5,0.42857142857142855,0.08488063660477453,0.19103751017904452
0.8827639946949603,3.0,0.5,0.42857142857142855,0.08488063660477453,0.167342434448286
0.8827796923076923,3.0,0.6666666666666666,0.42857142857142855,0.08488063660477453,0.20150141002321187
0.9948106385413101,3.0,0.3333333333333333,0.6,0.0,0.24535481401163833
0.992052568768794,3.0,0.3333333333333333,0.6,0.0,0.2212437502975395
0.9863315740914008,3.0,0.3333333333333333,0.6,0.0,0.22763713994434323
0.9254217103610675,2.0,0.8333333333333334,0.0,0.0,0.3290926719581874
0.8969389199372056,4.0,0.6,0.0,0.0,0.3102445366124553
0.8837357802197802,4.0,0.6,0.0,0.0,0.3894102247481861
0.935616637212131,3.0,0.6666666666666666,0.0,0.0,0.2596765474463316
0.945799072044658,3.0,0.6666666666666666,0.0,0.0,0.40779787855784927
0.9500415699359185,3.0,0.6666666666666666,0.0,0.0,0.34705042571416533
0.8758,3.0,0.3333333333333333,0.1111111111111111,5.93498226924047e-05,0.3702070016262089
0.8743,3.0,0.3333333333333333,0.1111111111111111,5.93498226924047e-05,0.37703511957136204
0.8736,3.0,0.3333333333333333,0.09090909090909091,5.93498226924047e-05,0.26848444811303057
0.9776838045546772,3.0,0.3333333333333333,0.2,0.005296151014744322,0.19011599043311347
0.9819441888813527,3.0,0.3333333333333333,0.2,0.005407951321806091,0.22000000000064154
0.9813431382697265,3.0,0.3333333333333333,0.2,0.005407951321806091,0.22552218336403473
0.9239968319737425,3.0,0.42857142857142855,0.0,0.0,0.19115788180701915
0.9239968319737425,3.0,0.42857142857142855,0.0,0.0,0.17225936660756833
0.9239968319737425,3.0,0.42857142857142855,0.16666666666666666,0.0,0.193745971155047
0.6415766729658793,3.0,0.3333333333333333,0.0,6.299212598425197e-06,0.18784217842114118
0.7085371548556431,3.0,0.3333333333333333,0.0,1.5748031496062993e-05,0.37693583379143225
0.7035304818897637,3.0,0.3333333333333333,0.0,0.0,0.3110764955576696
0.6353971755725191,3.0,0.5,0.0,0.0,0.17469988869026637
0.6353743511450382,3.0,0.5,0.0,0.03187083969465649,0.1676397245172241
0.6353431297709924,3.0,0.5,0.0,0.03187083969465649,0.12895110587102332
0.8657078691190145,3.0,0.375,0.2,0.0058982175580555435,0.16277860103364314
0.8670394266930076,3.0,0.375,0.2,0.007229775132048594,0.14416582779437206
0.8309791861394058,3.0,0.42857142857142855,0.2,0.008468457940394528,0.17476999692378525
0.5522764714186063,3.0,0.3333333333333333,0.14285714285714285,0.0,0.21451939493373634
0.6379350039720659,3.0,0.3333333333333333,0.0,0.0,0.22097081844012964
0.5941960688506857,3.0,0.3333333333333333,0.0,0.0,0.22450108411876632
0.052146287451292496,3.0,0.4,0.3333333333333333,0.0046306843467191225,0.20935608667943997
0.067756640496988,3.0,0.4,0.3333333333333333,0.002897409914231767,0.24921236053547569
0.06780998875331658,3.0,0.4,0.3333333333333333,0.002897409914231767,0.18475697708340086
0.803190142993543,3.0,0.4,0.25,1.2029142377723105e-07,0.27241853656952375
0.803190142993543,3.0,0.4,0.25,2.4058284755446214e-06,0.24325905801833808
0.8000000144349708,3.0,0.4,0.25,8.646547541107369e-05,0.24086008461340166
0.7794474957490618,2.0,0.3333333333333333,0.0,0.48751579257868244,0.2509794429471574
0.782703528596056,2.0,0.3333333333333333,0.0,0.3910670941570594,0.21304796372285267
0.7827771280483906,3.0,0.5,0.0,0.5450138462756426,0.23427715212649547
0.4604975411000692,3.0,0.3333333333333333,0.0,0.0,0.017439213619275876
0.407365271254638,3.0,0.3333333333333333,0.0,0.0,0.7248592031159534
0.4410805632868135,3.0,0.3333333333333333,0.0,0.0,0.5044244945728579
0.9651050807077326,3.0,0.8333333333333334,0.5,0.0,0.2329264922103182
0.9699966563302752,3.0,0.8333333333333334,0.45454545454545453,0.0,0.2258890696943957
0.9599087347313238,3.0,0.8333333333333334,0.3333333333333333,0.0,0.22566329166996135
0.8494856887298747,3.0,0.3333333333333333,0.2,0.00024381335718545022,0.26252524124830995
0.8494856887298747,3.0,0.4,0.2,0.00024381335718545022,0.24305391463147372
0.8494856887298747,3.0,0.4,0.2,0.0032253279666070362,0.2248850341218782
0.6447466237208469,3.0,0.5,0.0,0.5381022223926452,0.21857042049741165
0.6429371816141938,3.0,0.5,0.0,0.6314601107258943,0.2206974265236464
0.6316000000876243,3.0,0.5,0.0,0.6319154914341136,0.20709915457815176
